addicupo_state,remaining_addicupo,id
AVAILABLE,0,b4f57d98-6a93-4d81-ac1d-a0bb4344f2d8_103
AVAILABLE,2027505.418,b509b708-321a-4446-87a9-e4db64d48f49_103
AVAILABLE,0,b523ecff-3b7e-4204-9040-2739d48de57d_103
BLOCKED_BY_FRAUD,0,b59301f8-d116-4900-9f23-7f77f95fd311_103
AVAILABLE,1467667,b5a90eb5-c5e4-4958-bed4-4176ac2aca95_103
AVAILABLE,1105193.318,b5ad3e35-05fd-4009-8cb7-c1050876abd7_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,b5b48cef-71a5-47e1-b781-f16ad2d40bba_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b5ba8fdc-1652-4aea-b5df-a7df7085b06c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b5e9e947-5020-45ab-88e4-69138525af85_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b60045c6-efae-4aad-880c-805a7de2a1ca_103
AVAILABLE,1349482.815,b60e286c-de89-47f3-8385-c1868c8c9d06_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b6234b77-a5fc-4645-b07f-f3a90134311c_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,b639e338-3fcf-4a9a-840e-47ec0b11c5d5_103
AVAILABLE,1954920.236,b67b9fbd-4f97-45cc-bb79-c6df8eec79eb_103
AVAILABLE,1855497.028,b689a43d-93e9-4645-8afd-a312d4b421e5_103
AVAILABLE,385200,b69e4dad-82a6-47d2-a335-95912de9f16e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b69fd22a-c4ee-4cbd-9b52-43efd9424288_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b6ccac88-0060-4ab2-b977-cd4a32a8a3ef_103
AVAILABLE,1352168.879,b6d28b6b-f1b4-45e4-874e-8ae0f07262b5_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b71a3d9f-96bd-44b9-8b38-5f313cb2f6e0_103
AVAILABLE,1974726.071,b7317718-7060-499a-a72a-d1825f9ee290_103
AVAILABLE,1800000,b7323677-26c0-47e5-813b-b4de7388a1dd_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,b746ade7-2644-4cff-a34f-7056339a0bf4_103
AVAILABLE,1248666,b7c34fee-515b-4765-b521-0264564f22c8_103
AVAILABLE,972467,b7d1fdd4-e6ac-41bb-80a1-c07304dd6c49_103
AVAILABLE,1670648.265,b7d44ed3-f8ea-42af-bddb-3753dfc7c548_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b81cb30f-b35b-42a9-b9b4-49bc308ca17e_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,b8406523-0ecc-4b10-8e98-beca4a14149e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b841a656-1a69-480b-af77-381eae1b5c17_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b851108a-f26c-450e-8b8c-c71d465b2ea0_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b86fafe4-3e1e-4c29-8048-aa06013fbec7_103
AVAILABLE,1194426.012,b87557ef-c17e-4a10-8954-40de49212db8_103
AVAILABLE,1499999.997,b8bcb688-a7e7-4103-a3da-fb4c65427522_103
AVAILABLE,1799819.341,b92914b2-4867-4dd2-b81b-c0f7f24df60e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b9464a39-e48d-4331-bc41-9a6e1d60011a_103
AVAILABLE,671369.5484,b95077bc-0962-4af3-8d44-3f830f7df809_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,b95a99f5-6c9d-4e89-951d-28b5e8248cae_103
AVAILABLE,72715.54243,b9a16375-c8ba-4091-ab60-4aee0ca1b30d_103
AVAILABLE,1441701.013,b9bf8cb9-841d-4687-ae4b-45f6f226b36d_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,b9dd954c-ea89-4166-84e9-9a9c5feb2cf9_103
AVAILABLE,1758699.33,b9dec83b-cf0f-4ddd-8b44-b2840ed954ae_103
AVAILABLE,599927.8137,ba02e45e-60bc-452c-a103-f413f35c7a4d_103
AVAILABLE,629900,ba0f6ab2-48ce-43bb-ad0b-3863ef0bf5ed_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,ba1de814-b383-4b82-b9f3-e3f7a9543a58_103
AVAILABLE,1441924.584,ba289ef1-1eba-431d-b5c4-8f591a2b7fa2_103
AVAILABLE,1854640,ba8f50b8-e0c2-443c-ba25-296f15b648cb_103
AVAILABLE,0,ba99992c-36d4-424a-8a3f-6b1eaad7b7d3_103
AVAILABLE,0,ba9bbafd-88f8-471f-bf42-afc559a85635_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,ba9e6230-b552-4a0d-aa85-5cbefd6f4295_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,baa9d7b4-4092-4b5d-8fd2-ba6133fd6539_103
AVAILABLE,1973199.67,bab95bc7-78b8-4eea-b290-cd63c4daf3bf_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bac5c250-00c3-45b1-ba70-bcfc81c3867d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bad0e011-77f3-4bd5-a2b9-39f9ec310c3e_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,bad76fad-cd8b-492f-99c0-da7026605be4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,baf45168-bec2-4dc8-8edb-7dcee45c1a46_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,baf5b25a-ee56-4a7d-9071-64b12ff1c1fb_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,baf99f2b-c1c4-4a36-8b78-ca8069352b5f_103
BLOCKED_BY_FRAUD,0,bb4843ae-e1d2-4670-b624-ce7189077575_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bb9e976b-91d4-442a-a112-9c75e547fb95_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,bbcea345-f94f-4cc1-b98f-74055e55a300_103
BLOCKED_BY_CONDONATION,0,bbd77300-9d69-41e5-b873-dcd77ef0d9b3_103
AVAILABLE,1327999.543,bbf99ef1-2c74-4034-b340-22b3cd72dc0d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bc010923-9ea1-4cfb-a309-4411c590737e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bc174eb4-d58d-4d69-948f-b795c4a27a86_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bc1a1771-d391-4288-839f-a6f616d8489e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bc1a8cda-a253-4f7f-8d88-301dca160c57_103
AVAILABLE,630221.1935,bc51e046-4018-4c9c-9552-e97dd81eb869_103
AVAILABLE,1506202.563,bc6527b1-b572-4021-a280-52107d7bc52d_103
BLOCKED_BY_FRAUD,0,bc90dbf1-451d-4666-93ca-26c8ca4469de_103
AVAILABLE,1282225.934,bca0e524-5772-46cf-b6aa-12be1a604e4e_103
AVAILABLE,848153.1739,bcac753e-b942-4f1d-9154-c7496e638518_103
AVAILABLE,1800000,bcb11d29-9556-406e-a4ea-bc36ae085e8c_103
AVAILABLE,1799939.182,bcc9c35a-5fe6-4862-a782-dade3fffe9a2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bcda4989-fa20-46e5-84bf-bea8bf68356b_103
AVAILABLE,1042106.063,bcdfd839-b312-49ce-8b11-1945fa5271d7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bcf0dc79-665d-4a2f-b168-8d965a13dc51_103
AVAILABLE,1673058.147,bcf60cc3-075a-44e7-8649-dde1e75f7a45_103
AVAILABLE,1040099.395,bd0fdbcf-fb69-4976-ab42-19424673dd8e_103
AVAILABLE,1601300,bd17959c-bea8-4410-96cb-51856dea45a5_103
AVAILABLE,0,bd28e837-826b-49f5-982e-be1346cb2de7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bd527196-1fd1-441c-94a7-487c15884f49_103
AVAILABLE,0,bd65a754-7c9c-401a-aab1-d5aa3210fb84_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bd8fe7c1-94f5-4cd2-bb60-e118f1a967ce_103
AVAILABLE,790002.32,bdb3733b-2fa1-43f8-87dd-c7057280cb70_103
AVAILABLE,610320.0668,bdd89bd8-9fe9-4310-95a6-0ea88d96dfc8_103
AVAILABLE,2499999.872,bde28fe9-2ab8-478f-a7af-6033972feda3_103
BLOCKED_BY_UNPAID_REFINANCING,0,be096e9a-11a7-4797-947d-d94126fa1f42_103
AVAILABLE,1800000,be228fbd-0db6-47dd-b5f8-bfb851c170fe_103
AVAILABLE,2199999.7,be3076ac-4dcc-468e-a4a1-eff9fc304303_103
AVAILABLE,0,be3ccbb6-642b-4f00-860f-91920961bc74_103
AVAILABLE,1800000,be4f0f0a-832a-4338-822a-a160fa6733c6_103
AVAILABLE,599577.2976,be80163a-3cc1-4279-ada2-8bfd4844649d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,be835a64-7265-4e2f-b6a9-ba14a1729ee7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bec2d485-f748-43cb-8da9-934921e1822c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,becbb84b-0d1e-49e2-b263-75b55dab2a01_103
AVAILABLE,2199896.298,bef2d78d-1afa-4baa-9a33-d93ec1269292_103
AVAILABLE,1727500,bef405ee-2b7a-416f-88a6-7187635aa338_103
AVAILABLE,2916100.112,bf2e7ba5-672b-4bf6-ad4a-767435cfef4f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bf308612-7cb2-48b3-a76e-e9fd67d725ef_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bf62bb9a-46e0-4c04-b469-f4f989b6285a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bf6584cd-8c93-407a-b9b4-1dba522498b4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bf79f024-cb6f-4785-ba43-fb306c706f0b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,bf88804c-e743-40b9-a177-b1cc60301f07_103
AVAILABLE,1296665.831,bfaed478-fb6d-4c1a-92fd-97724fdb468e_103
AVAILABLE,1774032.343,bff0bc78-2b7c-4932-8cd4-cea59b46646e_103
AVAILABLE,1800000,c00a3c16-9057-405c-8289-61bf5c45c095_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,c01e3619-25e8-4455-a085-acf58323284e_103
AVAILABLE,1493917.777,c02bd8bb-905d-4cc4-8fc7-5400f3a30ccf_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c02e5a50-4454-4c7e-9cbf-f2b0b08a42c5_103
AVAILABLE,1799901.727,c03145ae-f3fc-433a-afc8-39e4cb0a81a1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c03c806c-116b-4089-92b1-fb3cc661764f_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,c08f0440-b750-4df2-8f52-3cbe117f196e_103
AVAILABLE,1800000,c09be722-fcd3-4439-b8f0-8e78b55b21ef_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c0bcad57-2358-4f4c-8942-f0ae620aadd9_103
AVAILABLE,1952207.161,c0e3f8b2-640f-41ac-be63-e9cf09d408fe_103
AVAILABLE,1493875.193,c0f3346e-6980-45f3-9a8c-ede011b0c51a_103
BLOCKED_BY_FRAUD,0,c131028d-ab30-4745-ba0e-6bae4af2e213_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c141cbc6-0578-4256-b130-005f6b6aa588_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c151c2aa-ebc6-4075-a348-d7c70b29676f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c167c516-7278-4d32-95f8-3f7abe02a7b3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c17ce665-2dfc-439d-b1ca-940686fd3f83_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c18c53bc-7dda-41e9-8a1d-ddc9b319db3d_103
AVAILABLE,630251.1373,c1ba262a-8e90-4a01-a7e3-12a62fee1e2b_103
AVAILABLE,1799950.11,c1ccef78-8174-4921-bd3f-c8a52e063e6e_103
AVAILABLE,39944.89023,c1d00596-8751-49f1-8032-ae02549017de_103
AVAILABLE,1799999,c1e6c123-5e41-4a31-b988-60f1c3388496_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c1ede507-a403-4bcf-a036-7f7bb416ab4b_103
AVAILABLE,1350998.237,c2079fe1-5ba2-40fd-8c9a-0e2ef186da6c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c234c548-55c3-4c73-aef5-cc56b243b77b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c23d3be5-3841-4790-8f20-bd50b07c8523_103
AVAILABLE,351464.6589,c247b455-4690-4c97-bc2f-b18a4b6052d3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c261b87a-b28b-4b97-b9cd-38d04dda16ef_103
AVAILABLE,182343.6759,c264346d-2c66-4f15-ae12-19dc0006d00f_103
BLOCKED_BY_CONDONATION,0,c2a35fe0-cf8b-46c0-9389-c8c867a0f1cf_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c2c38af5-4465-4268-ba0a-481406a4e5ca_103
AVAILABLE,956905.9657,c2c4cde2-948e-4fad-b098-c012569048f3_103
AVAILABLE,1394147,c2cf4549-8a07-4f27-9b23-31cf9d9c73cc_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c2f13400-4625-4401-bed8-067a22d90ce4_103
AVAILABLE,484300,c2fc1a00-00ab-416c-a4e4-190ab7cbcb54_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,c317cc2c-2a33-4135-9230-798a3514f5d6_103
AVAILABLE,798928.1597,c318631b-36d5-4b0b-8234-d6b0f0a92d75_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c3474118-7e19-492f-9b2b-edf6d4d0ca5c_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,c350649d-c12e-430a-9e30-16d07f3d9244_103
AVAILABLE,1441653.822,c37c3c29-ef92-43cd-a277-27e822345dfb_103
AVAILABLE,542849.9571,c38cbba2-339b-4f77-b2f3-d7015a9c6807_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c3937fd0-b535-4943-ba4b-1e525f871d22_103
AVAILABLE,1547172.626,c3a6cd3a-e6ff-498c-931f-f7f45e281bf9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c3eb99e1-fe76-424b-8797-84dc26f19b4b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c4125527-b27e-40ef-adc0-f05b5a139a65_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,c421dd03-18ac-48b0-b6c2-a29abea2204a_103
AVAILABLE,1799950.962,c468c452-90cc-4fe1-89a8-de860d0059fa_103
AVAILABLE,1215700.898,c4932923-f971-465b-9c4e-5c3258787dc2_103
AVAILABLE,424769.7394,c4a6e120-5901-4bb0-b3f7-99919e559765_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c5160a0a-86e9-49fd-aebe-87708e9d1494_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c522ecf5-5606-4853-b025-9eb052e6ea08_103
AVAILABLE,1342040.893,c54c8160-9b64-42df-b02c-e80c2e42a05b_103
AVAILABLE,717459.518,c55b69c8-d467-46ed-b1c1-cfb3aa2faf7e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c55e98de-493c-498d-a733-b7562084bcb5_103
AVAILABLE,1677999.652,c567f6df-b07f-4d2a-af15-02a4cdef73e2_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,c56ee1f7-2559-4429-b147-2f1b54bd5831_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,c57207b1-1572-4924-b5ba-cf34454fabff_103
AVAILABLE,0,c59471ac-f82e-4587-af55-41c531acd457_103
AVAILABLE,2200000,c5b678a2-de9e-4c1f-9b03-fa5f20b65b6a_103
AVAILABLE,1440433.086,c5d6887a-899a-47c9-876d-7d6d257d02e2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c5f23374-cc2a-4009-a14f-796ba9e1ecd4_103
BLOCKED_BY_CONDONATION,0,c6311032-c279-4cb4-934d-20eb7129e83f_103
AVAILABLE,1006400.896,c63c5dba-1d85-435d-8c52-bffa993c1f82_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,c668c58e-b260-45cb-814b-6e9c1556796f_103
AVAILABLE,1300263.624,c66acd18-3334-4939-9c80-232f9a77c9c5_103
AVAILABLE,1202005.028,c670c4f6-2e95-4763-ace1-0a59bca13e88_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c678522c-f98a-45bc-a742-1dbf9818ab60_103
AVAILABLE,1800000,c68961be-f6ff-407d-b96a-5ff7fcadee96_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c694c5ca-9b21-4f98-b12e-10da3b71572a_103
AVAILABLE,1244231.63,c6aae59b-5422-4132-a520-c1d18a67ecdb_103
AVAILABLE,1800000,c6b3a1df-da07-49c4-9753-b5e61d266e23_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c7072fe0-7f7e-468c-aa09-be1dd5bfa8d5_103
AVAILABLE,1156000,c713a918-0052-4b98-88cf-2bcbd8e0f2fe_103
AVAILABLE,1494000,c737b62c-4e77-43bc-8b66-cc4f5f41449f_103
AVAILABLE,1614600,c751c90e-aef6-420f-ad8c-2bb2ade90986_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c7615443-0933-419e-8fa4-439100990ef3_103
AVAILABLE,1444879.23,c76ac52c-feb1-45ee-8fd7-f20aea28fc1a_103
AVAILABLE,1442535.59,c775887a-6b4a-43db-ab49-f4a206d9893b_103
AVAILABLE,0,c77e1c17-3420-431e-a9a2-bf0280d546a7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c7873bd5-543e-4712-8f50-0b1bd7d30ec0_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,c79c645f-6b27-43a1-9837-b7b5fc2e9faf_103
AVAILABLE,1799974.8,c7aa65c3-620c-46d8-aa89-2b5255b26790_103
AVAILABLE,1598994.877,c7de6da0-1c24-4302-b2cc-30de19c07c58_103
AVAILABLE,890791.5844,c7f2a22f-97c6-42a8-bcaf-57b466bc5bb6_103
AVAILABLE,1800000,c81529e1-431b-43d2-9f82-0c5538f24099_103
AVAILABLE,2500000,c8184fb9-a6e5-4d37-92de-cd72863beb9f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c826218a-2a79-4c91-bbbc-8ec744e3d3ac_103
AVAILABLE,0,c82ece67-46b5-44ad-a771-75881ebe557c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c848cb96-363b-49e3-a284-e03f422fbaae_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c85b94a5-6a26-46b6-9f74-351919018141_103
AVAILABLE,2145762.67,c88a2c26-af03-43c5-b63e-d1ca378108f3_103
AVAILABLE,1800000,c8949945-cbe7-4acd-a2c8-fcff504eb866_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c89e6ca4-9290-4383-9eae-b2bd87d0a4e9_103
AVAILABLE,960755.8495,c8c212fc-c406-4dea-bc3c-5b55905a5173_103
AVAILABLE,1640067,c8c487d6-367b-40d7-8722-86ad48f43428_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c8d92ef1-c28d-4f4e-9568-aa6b262f6aad_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c8dac67b-85c6-4839-a2c1-1f761d227ecf_103
AVAILABLE,1117181.284,c8e56659-755b-4673-b048-1d8f896265c2_103
AVAILABLE,1800000,c919aa10-df87-4671-bdde-7646010bd98e_103
AVAILABLE,1349981.596,c92736e7-e9cd-4d08-bce3-97b5fd9d54f5_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c93367a2-e6b9-4abf-bde8-872ea942e31f_103
AVAILABLE,1500000,c956216b-ba4a-4f06-8b93-c1e833ed9ffb_103
AVAILABLE,241400,c95734ea-8f6d-4ed4-95a2-d4edf25fa53d_103
AVAILABLE,1458084.122,c960e159-4a8c-4b1d-9eca-a1722ac30a9a_103
AVAILABLE,1441608.448,c96b8f58-72a5-48d4-a438-c5ea92957a6e_103
AVAILABLE,1799999.67,c97846ba-41a2-457b-a1db-857a174f80eb_103
AVAILABLE,225552.545,c99b694b-4ba2-45b7-889e-edb739849ea2_103
AVAILABLE,1800000,c9ab3ab2-9ae3-4323-bdb4-f84a4b2462e9_103
AVAILABLE,1957747.879,c9b9c8a2-0583-4827-9ee6-4474ad2ad7d0_103
AVAILABLE,1752037.64,c9ca842e-8b2b-4706-885d-a838c516e085_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c9e097f8-d088-4ac4-bbee-2d7126c4d94a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,c9e66e87-0692-40f0-8f1c-337b6c533bbc_103
AVAILABLE,1397742.096,c9eeb39e-f960-4260-8fae-e7fae7ce6f15_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,ca0a5fe5-784a-42db-8b8f-73378d40700c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,ca104436-01f6-427b-b17f-811d20ce92de_103
AVAILABLE,2261986.8,ca126b36-f961-48c8-9080-0ec5560d557b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,ca325dae-19f3-4837-8825-26b4fb26f2e3_103
AVAILABLE,876886.0843,ca3be755-8e18-48e6-80c9-da2aa698366c_103
AVAILABLE,0,caab5c79-db0a-4f19-9278-e24ba0df540c_103
BLOCKED_BY_FRAUD,0,cab20096-2b41-4d8e-84cf-57e649530997_103
AVAILABLE,1441765.373,cabf0f8b-c56b-402d-9859-1bc59b4ff4b8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cac88b93-5a3e-4e8e-996b-71922ca48feb_103
AVAILABLE,130999.5155,cb042c8d-94bf-4859-aba8-fd06cf3f25d3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cb166e39-14bb-45a9-bd36-21eafba36a73_103
AVAILABLE,1800016.516,cb179353-4b82-44f5-91bf-74efa4f8d9a7_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,cb499dab-f81d-438a-b2f8-2eeb7d15c306_103
AVAILABLE,1591246.698,cb675808-3563-4018-9fcc-c674d3efae86_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cb80d40a-a432-4ad9-a6c5-e1fb7a52ac60_103
AVAILABLE,725123.9241,cb958fb7-8a0b-4433-aab0-dc30826c2ef0_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,cbad1cbf-fe35-430a-9d9c-a8310df3da04_103
BLOCKED_BY_CONDONATION,0,cbbab0aa-b72d-4dce-8190-a031d9d5f148_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cbbb06f0-a989-4742-b501-d1971ba1f5af_103
AVAILABLE,266619.6048,cbbb8ce9-28b4-4555-9de9-974be2b0044e_103
AVAILABLE,799948.35,cbbef5cb-a6b4-4be3-a1cb-f5ec90e5b11a_103
AVAILABLE,674643.0725,cbca8786-74a1-46a8-81d8-2b2c637937bb_103
AVAILABLE,1799999.596,cbe25670-ef33-46c9-a789-0ceb64b2d193_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cbe50aee-b66e-4ab8-838e-6f3497b60cf6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cbf32bea-df9d-4fd1-9e31-662f1b55dd75_103
AVAILABLE,1466000,cc0ddca2-a34a-4fbc-a2d5-0171fd33aa9b_103
AVAILABLE,1441727.05,cc1e0b6f-2219-4f1b-a833-f7652c87ba16_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,cc1e6f58-01f6-4711-abe1-2dc7cef0578c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cc519a32-5ce0-46e8-b2fc-90f1f46f8ec0_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cc6cbe1f-62ec-4256-93a9-1623f65f8933_103
AVAILABLE,898818.3985,cc752e5f-82c1-422a-88fe-5e45a52ba631_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cc7661f7-0987-4042-8791-9e2db90fb07b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cc82c3e1-9a26-4444-9ed1-db0672d69510_103
BLOCKED_BY_CONDONATION,0,cc99212e-c01e-4445-b931-c11d52057760_103
AVAILABLE,0,ccd8a2fc-9d57-4760-8f1c-23bb7f9169b8_103
AVAILABLE,745058.3572,cce1d305-0eb5-48f0-a71e-1876d2139212_103
AVAILABLE,611716.7133,ccfe566b-61ef-41e3-b9e4-edf1ff19e1af_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cd1ed481-c7a4-4433-b0cc-955df9958cbe_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cd3ac1cd-6ad3-4ab0-ad1d-efde2e84f993_103
AVAILABLE,1394066,cd3ee8ee-502a-4552-af73-21714883a860_103
AVAILABLE,1800000,cd41e25c-80d8-4623-b67a-d6e4b549f8ae_103
AVAILABLE,1893383.637,cd5e3ed5-f783-49c6-a53c-882bb4951e1c_103
AVAILABLE,855228.6081,cd6e7404-9d6b-4e84-b4db-db347e043ec9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cd801737-cdde-488d-89f2-259efb5a54ee_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cda36cdc-241a-4297-a926-c0fc8a9ffb2e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cdcb23e7-fe77-4cd1-8298-bc598fef162d_103
AVAILABLE,1494000,cdcebb26-b54a-41ae-95d8-ac7e9b9fd6d8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cdda24cd-72b1-4e1e-a56c-1a0f0aff04b6_103
AVAILABLE,1350000,ce2cf138-4bb9-4203-9eee-4b5956fa9f34_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,ce8c649d-01a5-4295-94da-02d0aa7693b7_103
AVAILABLE,1441700.896,ce916ac4-356c-42bf-a54e-3ede36458b30_103
AVAILABLE,1494000,ceacbf38-a638-4882-8e04-dff8b740bff0_103
AVAILABLE,1494000,ced05be9-afc1-491e-8991-ec926eeb2f40_103
AVAILABLE,1872436.848,cee9d5c9-9cf1-482f-a899-38e09152e23e_103
AVAILABLE,1563384.995,cefe315f-850b-4622-b1d7-764c2bae8a80_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cf10eef1-03a4-4609-a541-6b21afa2634f_103
AVAILABLE,0,cf283151-62a1-429b-baf8-1f066f3e5ecf_103
AVAILABLE,1493881.677,cf2a8a82-5f9f-4e3d-938d-f17efe8ed7e1_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,cf3d94de-68ae-4323-bbe0-cc2881739936_103
AVAILABLE,745261.0231,cf3fffe3-38ce-468f-b82b-7f3d2484636a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,cf4433e7-e005-491f-a91d-e5a06ae7530a_103
AVAILABLE,1350000,cf6e42b8-a831-49ef-885c-cec8be0cbb7a_103
AVAILABLE,400230.8145,cf8d7075-1298-4cd9-913f-c9ce18c7411f_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,cfa9420a-2b36-4928-8063-a91ae42e3bf1_103
